# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.30103 1.0910463333 2.4901607037    1.090  0.089  3.7499  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.65e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 4.548 6.457 4.956 4.414 4.285 4.255
0.0152 0.01508 7.30103 1.1000000238 2.4916803837    1.099  0.119  3.7543  4.330    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.19e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 4.473 6.312 4.859 4.337 4.215 4.190
0.0152 0.01508 7.30103 1.1032124758 2.4922184944    1.103  0.130  3.7559  4.326    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.4e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 4.445 6.259 4.824 4.309 4.190 4.167
0.0152 0.01508 7.30103 1.1255623102 2.4958658218    1.125  0.206  3.7668  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.255 5.911 4.583 4.118 4.016 4.006
0.0152 0.01508 7.30103 1.1499999762 2.4996678829    1.149  0.285  3.7784  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.059 5.565 4.336 3.924 3.841 3.845
0.0152 0.01508 7.30103 1.1509647369 2.4998142719    1.150  0.288  3.7789  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.051 5.552 4.327 3.917 3.834 3.838
0.0152 0.01508 7.30103 1.1670008898 2.5022051334    1.166  0.331  3.7860  4.270    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 3.942 5.368 4.191 3.811 3.740 3.752
0.0152 0.01508 7.30103 1.1907162666 2.5056056976    1.190  0.363  3.7938  4.278    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 3.862 5.214 4.084 3.737 3.678 3.699
0.0152 0.01508 7.30103 1.2000000477 2.5068950653    1.200  0.371  3.7965  4.284    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 3.843 5.172 4.055 3.720 3.665 3.689
0.0152 0.01508 7.30103 1.2223265171 2.5099034309    1.222  0.388  3.8034  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 3.799 5.071 3.989 3.682 3.638 3.669
0.0152 0.01508 7.30103 1.2472780943 2.5131192207    1.247  0.381  3.8073  4.335    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 3.819 5.059 3.997 3.706 3.667 3.703
0.0152 0.01508 7.30103 1.2500000000 2.5134611130    1.250  0.379  3.8075  4.337    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 3.821 5.060 3.999 3.709 3.670 3.706
0.0152 0.01508 7.30103 1.2659369707 2.5154292583    1.266  0.372  3.8085  4.355    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.526e-02 3.840 5.071 4.016 3.729 3.692 3.729
0.0152 0.01508 7.30103 1.2964137793 2.5190382004    1.296  0.380  3.8105  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.525e-02 3.821 5.037 3.991 3.711 3.677 3.716
0.0152 0.01508 7.30103 1.2999999523 2.5194499493    1.300  0.382  3.8107  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.525e-02 3.815 5.030 3.984 3.706 3.672 3.712
0.0152 0.01508 7.30103 1.3167980909 2.5213449001    1.317  0.390  3.8118  4.367    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.7e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 3.795 5.003 3.961 3.687 3.655 3.695
0.0152 0.01508 7.30103 1.3500001431 2.5249314308    1.350  0.447  3.8174  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 3.653 4.836 3.802 3.550 3.526 3.573
0.0152 0.01508 7.30103 1.3696037531 2.5269553661    1.370  0.481  3.8208  4.329    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.718e-03 -1.000 1.526e-02 3.568 4.736 3.707 3.467 3.449 3.500
0.0152 0.01508 7.30103 1.4000000954 2.5299651623    1.400  0.535  3.8267  4.309    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 3.434 4.579 3.555 3.337 3.329 3.386
0.0152 0.01508 7.30103 1.4500000477 2.5346016884    1.450  0.622  3.8388  4.285    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 3.216 4.327 3.305 3.129 3.141 3.210
0.0152 0.01508 7.30103 1.4610230923 2.5355749130    1.461  0.642  3.8423  4.282    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 3.165 4.267 3.245 3.081 3.098 3.172
0.0152 0.01508 7.30103 1.5000000000 2.5388846397    1.500  0.705  3.8543  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.526e-02 3.008 4.087 3.060 2.936 2.974 3.060
0.0152 0.01508 7.30103 1.5410350561 2.5421617031    1.541  0.765  3.8698  4.292    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.51e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 2.857 3.915 2.877 2.804 2.867 2.970
0.0152 0.01508 7.30103 1.5500001907 2.5428512096    1.550  0.776  3.8727  4.295    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 2.830 3.885 2.843 2.780 2.849 2.954
0.0152 0.01508 7.30103 1.6000000238 2.5465342999    1.600  0.832  3.8895  4.320    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-14      0.00 7.094e-01 2.754e-01 2.708e-03 7.395e-04 6.716e-03 -1.000 1.527e-02 2.689 3.731 2.674 2.664 2.761 2.883
0.0152 0.01508 7.30103 1.6218404770 2.5480611324    1.621  0.854  3.8957  4.329    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 2.635 3.674 2.611 2.620 2.728 2.856
0.0152 0.01508 7.30103 1.6500000954 2.5499615669    1.649  0.886  3.9027  4.332    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 2.556 3.591 2.521 2.554 2.674 2.808
0.0152 0.01508 7.30103 1.7000000477 2.5531582832    1.699  0.941  3.9147  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 2.417 3.448 2.369 2.441 2.581 2.725
0.0152 0.01508 7.30103 1.7500000000 2.5561456680    1.749  0.995  3.9261  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.715e-03 -1.000 1.527e-02 2.283 3.311 2.227 2.337 2.495 2.647
0.0152 0.01508 7.30103 1.8000000715 2.5589430332    1.799  1.047  3.9369  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.715e-03 -1.000 1.526e-02 2.154 3.176 2.098 2.242 2.414 2.573
0.0152 0.01508 7.30103 1.8500000238 2.5615673065    1.849  1.095  3.9469  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.715e-03 -1.000 1.526e-02 2.032 3.049 1.986 2.156 2.341 2.505
0.0152 0.01508 7.30103 1.9000000954 2.5640332699    1.899  1.143  3.9566  4.352    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.715e-03 -1.000 1.526e-02 1.913 2.924 1.882 2.074 2.269 2.438
0.0152 0.01508 7.30103 1.9500001669 2.5663545132    1.950  1.189  3.9659  4.354    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.753e-01 2.707e-03 7.393e-04 6.714e-03 -1.000 1.526e-02 1.797 2.804 1.786 1.997 2.202 2.375
0.0152 0.01508 7.30103 2.0000000000 2.5685424805    2.000  1.234  3.9748  4.356    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.527e-02 1.686 2.691 1.699 1.925 2.137 2.315
